,label,centroid-0,centroid-1
0,1,12.818915801614764,49.67051134179162
1,2,14.089515770768548,198.25388716126167
2,3,21.265081006549465,440.68114443295417
3,4,48.577740863787376,530.4794019933555
4,5,21.871217998448408,604.8417377812258
5,6,51.87659077641565,707.7009924109749
6,7,21.757464788732396,887.4487323943662
7,8,28.197894415624045,1064.9446139761978
8,9,47.55445258288358,1388.9003469545105
9,10,60.182799442896936,339.674791086351
10,11,80.89811726734804,82.50930607853685
11,12,78.21078604159324,615.8974268593585
12,13,75.4607460035524,1571.992539964476
13,14,104.83936979355306,1114.0923578413617
14,15,103.55623008043709,281.3354074973441
15,16,78.60410022779044,833.8610478359909
16,17,101.31141522029372,748.0230307076101
17,18,170.47167447434362,966.7400043577732
18,19,99.20719117123531,1293.7034531861873
19,20,145.66183212469784,1195.3243310827706
20,21,124.47095359883083,443.7720131530873
21,22,143.62568807339449,203.06238532110092
22,23,137.01184015786876,789.9629995066601
23,24,182.17067746803272,1368.5157652291318
24,25,156.93176516329706,603.7156881804043
25,26,156.4013875123885,63.30773042616452
26,27,199.70647370746795,1565.8567167476801
27,28,200.41159650516283,841.9631453534552
28,29,162.53592953175706,735.256374594344
29,30,197.61984483462638,1127.5136790526747
30,31,220.43478748458003,425.92138611640684
31,32,193.68957438500587,346.02264740335806
32,33,187.40490278951816,260.0325443786982
33,34,221.82258064516128,165.99539170506912
34,35,229.77075588599752,1499.359355638166
35,36,244.0703841387856,25.22825278810409
36,37,245.26846283377435,511.5655520808275
37,38,218.95996156310056,101.11723254324151
38,39,239.17478813559322,756.0656779661017
39,40,239.52595155709344,1453.6183885318833
40,41,252.0468179654023,275.7195683224885
41,42,248.57237813884785,1292.7459379615952
42,43,272.5629085698934,628.1080863257813
43,44,280.5792478173271,1197.74479516454
44,45,281.9488409272582,798.0031974420464
45,46,276.6337650736936,88.62170611880303
46,47,294.13240857503155,1125.7826817990751
47,48,303.4047972829548,897.7998301846742
48,49,289.1467111245832,1050.3764777205213
49,50,355.56370735717223,199.8404233456638
50,51,303.1024258760108,464.44166345783594
51,52,307.85084745762714,1533.4803389830508
52,53,298.39290848107333,367.76329659798756
53,54,383.82086813464946,1256.3874335611238
54,55,304.46220400728595,738.8579234972677
55,56,310.2186574531096,285.9402764067127
56,57,334.98379711165904,125.80732652342374
57,58,337.03935957304867,990.234823215477
58,59,332.5077519379845,1458.4352485180118
59,60,383.0078339607285,65.22545528538
60,61,357.70700086430423,1356.5574762316335
61,62,396.74980829557336,548.4890902753573
62,63,376.9599938921973,352.5002290426019
63,64,342.47796894670586,1056.682752832564
64,65,366.5247065247065,1120.5468195468195
65,66,381.8273065224738,453.89354511659343
66,67,411.49052411449486,688.8036857927068
67,68,389.9892525647289,788.5935515388373
68,69,390.18185171523425,1389.0084839542603
69,70,391.8843100189036,973.742911153119
70,71,413.3963254593176,277.6610423697038
71,72,398.0966405890474,1445.6378278877128
72,73,452.8192077383694,164.2344541685859
73,74,423.7985189756248,872.7281703178031
74,75,430.88657295201165,1558.7077072224915
