,label,centroid-0,centroid-1
0,1,38.40392857142857,131.40714285714284
1,2,29.600416956219597,224.1850822330322
2,3,22.910858324715615,352.5311271975181
3,4,21.768866435112095,472.920113672245
4,5,53.66778774289985,700.3593049327354
5,6,32.574538856970065,864.6743271847596
6,7,13.08955223880597,1262.94776119403
7,8,24.474674880219027,1414.3788501026695
8,9,78.27852117533453,1546.0291074630984
9,10,54.41131386861314,626.0596715328467
10,11,39.37305178481649,786.9683257918552
11,12,72.66675617615468,534.9958378088078
12,13,57.80818600145314,27.032695567934123
13,14,73.17101341281669,1005.4854694485842
14,15,82.79576284103032,1328.4279835390946
15,16,69.39234823345696,1095.0316220964278
16,17,89.12710824900337,1183.543084943269
17,18,76.65012676566461,407.50977906555596
18,19,103.55453047775947,932.0670510708402
19,20,88.98520633272774,1252.8593303919024
20,21,111.8974043715847,1414.1203551912567
21,22,107.16953385127636,286.55577136514984
22,23,112.70826175230361,99.1546150242074
23,24,130.1645252272015,769.295675336885
24,25,118.99242041435068,851.5167593060469
25,26,107.48386132695757,194.57112970711296
26,27,141.52458623171023,1103.2564164068121
27,28,138.26538549531,376.86639212994737
28,29,152.01971063115957,473.287062277207
29,30,150.1328293736501,652.1148308135349
30,31,174.99872672290306,996.8731497692186
31,32,187.42608695652174,564.568115942029
32,33,175.23112082670906,1237.2806041335452
33,34,178.83763404825737,212.03569034852546
34,35,189.13924050632912,77.53857428381079
35,36,199.76471774193547,1339.3489919354838
36,37,210.75920679886684,338.5398174378344
37,38,229.524115755627,1489.9409375528853
38,39,210.3914820391482,1119.1656270165627
39,40,229.32468861968948,1423.616618324518
40,41,220.70247933884298,1546.7954545454545
41,42,210.167,425.62275
42,43,216.68479673287544,905.6281789493224
43,44,214.33695855991,727.6885430339396
44,45,225.8729198184569,821.0941334678097
45,46,226.68523748395378,1042.2172015404365
46,47,257.085421068518,509.0650467853909
47,48,247.64364698518673,1253.6851658668893
48,49,249.12863157894736,151.17536842105264
49,50,269.70160791589365,651.7322201607916
50,51,250.6959932754273,1169.5166713365088
51,52,268.33361572348355,308.2549983056591
52,53,248.8839590443686,17.907362262311068
53,54,282.30719794344475,233.57399926551597
54,55,289.286435968679,54.231624147512
55,56,292.7262912168077,984.0563174788444
56,57,280.9286013400335,1338.7035175879396
57,58,307.59806567701304,596.004048582996
58,59,305.3373513339762,411.6438444230151
59,60,303.0018156142828,727.0213839015533
60,61,310.49322369422873,1104.2067915334246
61,62,307.6922925290755,890.6731716932782
62,63,313.89264367816094,805.7416091954022
63,64,328.58253336455164,1545.5155701240926
64,65,318.69119512814007,134.97665567114944
65,66,320.71679724823235,1235.091725587617
66,67,332.6613621896881,1442.8572565245067
67,68,353.7739930955121,480.56616800920597
68,69,362.84779179810727,562.7091876971609
69,70,370.0460616438356,332.0957191780822
70,71,360.74675701839305,227.124298160697
71,72,363.36140675613143,78.30078667283665
72,73,361.9632677639502,1353.9741067844238
73,74,379.02020416843897,1056.8683538919609
74,75,384.88474760267775,1214.5778903564321
75,76,377.32550264550264,960.284656084656
76,77,390.6148384806532,759.2339368122116
77,78,407.1544932567766,650.1316597676592
78,79,402.18485571707527,430.87350835322195
79,80,404.6540311998834,846.5831753899986
80,81,404.08067503601563,1138.8534677917266
81,82,410.49748995983936,151.14006024096386
82,83,414.95380116959063,1314.3341130604288
83,84,419.6226246652213,1473.3309526846065
84,85,460.43747653022905,540.9544373513581
85,86,434.3023351085621,295.5124948791479
86,87,432.95098591549294,1570.9718309859154
87,88,429.80346708219713,55.76529022204908
88,89,448.1198615318044,204.04024231934227
89,90,444.8248785228377,931.1292517006802
