,label,centroid-0,centroid-1
0,1,41.869175627240146,575.047311827957
1,2,86.49521531100478,740.0395656974605
2,3,23.28728502960248,900.2207499295179
3,4,11.593416782568381,1087.3648585999072
4,5,42.37083148065807,1144.156514006225
5,6,41.80682839173405,1194.243935309973
6,7,31.186309103740296,1269.9795342272407
7,8,25.6763862332696,1441.5600701083492
8,9,48.26983606557377,174.9327868852459
9,10,52.07942811755361,84.74291765951814
10,11,58.831237322515214,529.5663286004057
11,12,174.82615687902054,1068.9364494708445
12,13,66.7107803700724,1505.5374094931617
13,14,56.945525291828794,666.3730220492866
14,15,79.74615975422427,787.7784178187404
15,16,59.3533098315707,430.8045436741089
16,17,114.87809391626186,17.71084894749017
17,18,87.82369823698237,947.2583025830259
18,19,110.57757334659374,1388.8331675783193
19,20,82.43125734430082,344.02820211515865
20,21,90.06739221431562,1286.4428631226453
21,22,135.95592601050467,460.30562533302884
22,23,102.2217987804878,620.6383384146342
23,24,114.49812108559499,1210.4926931106472
24,25,93.668715626011,1097.4991912002588
25,26,127.03391136801541,1565.885549132948
26,27,150.6893980723768,898.6895799236224
27,28,134.95215038450584,669.4887496439761
28,29,130.30625648116143,1509.467680608365
29,30,140.39364869335097,130.75554085345684
30,31,156.67941585535465,577.6105702364395
31,32,158.07057387057387,814.2529914529914
32,33,149.1951600312256,1187.4078844652615
33,34,146.18284424379232,1298.0483069977427
34,35,168.88252508361205,377.818143812709
35,36,175.53270063957086,1429.056529812255
36,37,192.14325068870522,52.37741046831956
37,38,186.76567757724075,241.90884062404405
38,39,188.79793375873595,723.9292008508053
39,40,196.76426706452816,1251.5337560611713
40,41,191.93343195266272,1550.2869822485206
41,42,202.11541143654114,641.1464435146444
42,43,211.18358831710708,108.8692628650904
43,44,207.3907113896056,965.1433837080723
44,45,202.12409316533027,173.5872470408553
45,46,247.67889125799573,1193.3840085287848
46,47,247.34113102264192,1388.434703294345
47,48,233.37936210131332,603.6979362101314
48,49,247.04242614707732,484.9274041483344
49,50,262.6507750804329,869.268207078093
50,51,234.17940199335547,710.5956336022781
51,52,277.25183016105416,1503.1278672523183
