,label,centroid-0,centroid-1
0,1,23.845127472003814,130.7579223254706
1,2,33.787871437234685,296.17586416009703
2,3,30.299092558983666,420.10453720508167
3,4,20.916819852941178,520.9526654411765
4,5,13.777271508978826,668.838381131064
5,6,26.658051689860834,828.8421471172962
6,7,10.35661923242777,1019.7222940922811
7,8,25.259013282732447,1237.5743833017077
8,9,13.671140939597315,1345.4276126558007
9,10,49.19751638496033,1532.7572266298723
10,11,53.92798754379136,739.7672246010121
11,12,63.89672483863256,962.0996892182644
12,13,57.92077524651479,648.6909214552874
13,14,50.82862436313108,560.6498378879111
14,15,60.18352681039248,1401.5945273631842
15,16,65.02974714923153,167.69261279127417
16,17,60.146871008939975,1304.1809280544912
17,18,105.15859030837004,1019.595154185022
18,19,81.41348244796521,377.2112457284871
19,20,103.72208558780127,933.6478111165765
20,21,89.75671641791045,767.3402985074626
21,22,86.35830880385336,1169.2916778164304
22,23,107.23255813953489,78.83683420855213
23,24,120.07291666666667,1098.7596618357488
24,25,93.80357142857143,486.84722222222223
25,26,128.25245901639343,883.7038251366121
26,27,105.2582056892779,442.8472647702407
27,28,178.23542274052477,54.326322365680966
28,29,152.6677687511808,603.5582845267335
29,30,106.0940594059406,254.4
30,31,108.972049689441,803.5008873114463
31,32,130.31670822942644,1206.767144638404
32,33,124.83258762117822,1365.2636092468308
33,34,161.38358023295262,1471.8497116363226
34,35,141.4028620988725,713.604509973981
35,36,148.5845198977729,1314.4738955823293
36,37,238.96943895393036,383.9547919517511
37,38,170.5377240516882,935.2221759066277
38,39,178.54764729141954,1580.0347963621984
39,40,200.99131513647643,519.0645161290323
40,41,181.92776456599287,784.7339476813318
41,42,206.23939861218196,1255.880493446415
42,43,207.4979305953518,280.07418019738935
43,44,207.59809207797593,1309.498548320199
44,45,204.20057306590257,212.69627507163324
45,46,284.40133237306446,1145.9283399351818
46,47,226.8023321956769,178.23862343572242
47,48,261.03086226670837,1211.1642164529246
48,49,219.9192844677138,859.4419720767888
49,50,254.5259328996919,1021.6569667921945
50,51,244.00038153376573,908.7031667302556
51,52,252.18857303687025,1468.3929074021953
52,53,234.9616402116402,793.8968253968254
53,54,255.45607574960547,622.0604944765913
54,55,257.59024577572967,1566.5572196620583
55,56,295.19704730340464,140.39032841217235
56,57,293.2860468725749,530.4483936054633
57,58,316.78420925163476,468.27536933882294
58,59,300.7969643642763,1304.7421909370876
59,60,281.6226048319911,764.5001388503193
60,61,294.1021686746988,30.16578313253012
61,62,302.5618846694796,865.1902250351617
62,63,307.2092811646952,681.3535031847134
63,64,321.7583525345622,1070.261232718894
64,65,330.72900582952576,1367.0207972270364
65,66,324.4851643945469,930.028067361668
66,67,325.95558620689656,1543.7853793103448
67,68,353.9814967105263,194.88322368421052
68,69,342.34548944337814,571.9213051823416
69,70,338.9112863479547,410.866929521932
70,71,364.5899308224443,104.55803228285934
71,72,407.15274821585075,683.6873669713284
72,73,364.75800293685757,1238.1042584434656
73,74,395.68414203383526,840.5582822085889
74,75,406.09619281220006,996.9897621840674
75,76,383.5684995340168,1103.2136533084808
76,77,376.6959775491113,1495.9995322731525
77,78,388.5272547076313,754.9494549058473
78,79,382.75854584915896,1396.7143244709712
79,80,398.6567944250871,42.90635888501742
80,81,399.948617598788,388.061734629466
81,82,396.2500714489854,572.925407259217
82,83,411.25555122711336,906.1460849240358
83,84,394.27981260647357,258.2636286201022
84,85,424.33922383922385,1206.1451836451836
85,86,425.57745933384973,89.31797056545314
86,87,417.9103875134553,1310.7865984930033
87,88,418.37997125059894,165.49305222807857
88,89,440.7775365179629,1467.0894196604816
89,90,429.65283165244375,476.02831652443757
90,91,454.50470465237845,1099.6518557239938
91,92,469.1625408687529,1528.2849135917795
92,93,449.1377597109304,1157.9277326106594
93,94,484.0750714966635,198.36582459485223
94,95,465.3597989949749,327.0013400335008
95,96,453.44305555555553,525.5699074074074
96,97,474.8580268133379,748.6163630113441
97,98,497.19870166525544,42.45357042054756
98,99,486.61906461977867,557.925383791503
99,100,480.115933412604,934.1385255648038
100,101,486.4101825168108,1352.9721421709894
101,102,521.9479408094135,1578.347833838474
102,103,502.5075995807128,821.2644129979036
103,104,542.5856873822976,1280.8873587570622
104,105,495.98402457757294,1034.8460829493088
105,106,519.3381877022654,493.315857605178
106,107,504.4176150420584,1453.119742701633
107,108,521.7930043124102,1399.2199329180642
108,109,505.759724137931,633.1707586206896
109,110,518.1317275122318,391.41964621753857
110,111,547.2295184490306,859.1497811131958
111,112,552.9313342025206,921.9774011299435
112,113,562.5969962453066,1171.3658740091782
113,114,551.3741756334606,373.1315515446026
114,115,554.7627761660343,699.4632894443205
115,116,541.6694295465627,203.15504631886884
116,117,567.546335163061,1071.0845979980627
117,118,545.1487796723504,1490.949849548646
118,119,560.4377622377623,570.9087412587413
119,120,593.6304020100503,73.01959798994974
120,121,597.8532035685321,1005.3799675587996
121,122,585.111942292279,1371.0229762222816
122,123,604.8877920368542,261.26094109904574
123,124,599.6284501061571,815.2670912951168
124,125,591.9088319088319,153.40333740333742
125,126,624.3635638297873,1541.3925531914895
126,127,612.7381093935791,1463.640903686088
127,128,598.3651972157772,519.5141531322506
128,129,610.7781109445277,935.4582708645677
129,130,620.3490180032733,389.7958265139116
130,131,652.7785209959123,1260.9822556670383
131,132,650.8374032162001,28.673019654556285
132,133,652.9835466179159,588.9937538086533
133,134,644.1336196611787,328.5359102839418
134,135,643.0339825942809,703.2880232076253
135,136,696.8120451429174,910.5580634954118
136,137,651.3598497780813,165.911915329464
137,138,666.0759075907591,1153.3681701503483
138,139,667.965040438299,804.2747195408297
139,140,659.7825839499146,1390.2871371656233
140,141,686.6263736263736,298.05567765567764
141,142,672.5433370660694,976.7021276595744
142,143,684.1778251599147,89.71897654584222
143,144,701.7981379602201,240.88235294117646
144,145,701.1356005165734,677.5118381403357
145,146,686.5057613168724,1498.1012345679012
146,147,694.84474522293,1066.5342356687897
147,148,725.2898744973803,1380.894967710491
148,149,710.1532338308458,172.49187396351576
149,150,726.2773052058524,800.415447431099
150,151,738.5761589403974,1143.4601580858791
151,152,733.4208494208494,90.35135135135135
152,153,741.5050423557886,591.6555062525211
153,154,755.4822161422709,1465.7421340629276
154,155,752.9253843269591,417.0101237345332
155,156,748.027807486631,339.0645276292335
156,157,748.45,1040.7700729927008
157,158,751.9722121977626,696.8253338145074
158,159,754.6795121951219,224.55560975609757
159,160,805.1645044110015,1247.4850371907974
160,161,768.6451726568006,150.91649048625794
161,162,775.1191898208258,859.3409504024928
