,label,centroid-0,centroid-1
0,1,107.0234853121175,70.87454100367196
1,2,18.90787037037037,141.2613425925926
2,3,55.10672461668478,573.6445732222625
3,4,27.607750472589792,764.396705374021
4,5,53.50361328125,999.8318359375
5,6,26.49986252405829,1116.6444872147374
6,7,91.85243651338367,1210.2524365133836
7,8,45.28115501519757,1323.1633738601824
8,9,31.706666666666667,1422.0233962264151
9,10,21.518437747819192,1541.9490483743061
10,11,34.26352666407163,306.6395484624367
11,12,123.75166857074139,897.4391197161926
12,13,178.36183919661465,395.73075222636265
13,14,116.6163251817581,219.7322097378277
14,15,127.09148364670564,1399.1027808500553
15,16,135.5592422134218,1550.6936744086481
16,17,152.41806535792657,1041.8884407804994
17,18,160.3588702998178,812.0072055656783
18,19,129.8089992036103,589.928988585081
19,20,171.24708322530464,703.7842883069743
20,21,177.78212430892947,310.88138716702963
21,22,258.69656396192937,127.64537290960908
22,23,252.97047930283225,1265.5334422657952
23,24,247.15001083893344,1515.0415131151094
24,25,284.548839719374,1098.6565029681597
25,26,227.24794919290818,27.406192114315957
26,27,222.49759066700483,477.4250570631499
27,28,279.65226646631606,1194.8119208615076
28,29,214.7775541016608,1381.5865626572722
29,30,282.63644058232705,620.1359891660084
30,31,317.93168124392616,1013.2931000971818
31,32,333.18094671033043,764.1228937183686
32,33,319.08519179304193,880.3333333333334
33,34,358.0194738640246,284.108643662453
34,35,331.5429004429937,1450.483679179296
35,36,339.3264903565167,517.4770601987142
36,37,368.16952908587257,1372.0702809655718
37,38,333.228892733564,26.30847750865052
38,39,397.83792470156106,450.1567493112948
39,40,456.8524219103667,1543.2160641531398
40,41,413.29656016920853,208.06545697428476
41,42,451.3398235979364,1299.0668996505242
42,43,425.9126436781609,1186.5248735632183
43,44,418.62764062102315,665.4466785441588
44,45,490.43097193049454,116.58914136592196
45,46,457.9213812756684,1035.0043583940994
46,47,487.987828438949,431.20817233384855
47,48,487.1487028398396,846.3215484082167
48,49,485.550802919708,576.0278832116788
49,50,520.9095680699836,1445.4887916894477
50,51,536.1708237610765,651.2576304561865
51,52,554.5589973989123,334.16114920785054
52,53,533.1579329365655,38.279721294817826
53,54,533.5485457656116,757.9067579127459
54,55,568.3444702242846,1032.086233565352
55,56,590.2427891763307,1302.3170780057487
56,57,605.3653762505437,529.9083079599826
57,58,608.6177330581355,1159.3869109047127
58,59,630.2227520435968,797.1504314259764
59,60,610.1854245598396,935.930131490974
60,61,681.5177913369178,169.27916389778287
61,62,671.0932252460915,31.860934182590235
62,63,701.5779923229034,287.34070024427126
63,64,664.3387929948343,1452.0091974297593
64,65,679.0979890310786,851.0489945155393
65,66,739.6996541122214,360.0373750960799
66,67,716.9353041178692,993.3458632414054
67,68,695.1665799062988,666.0635085892765
68,69,705.9418169819621,500.39991201055875
69,70,737.4495967741935,1326.5592741935484
70,71,752.9925569753656,1501.2512185482808
71,72,774.8029361942405,1110.7797854319595
72,73,768.0784723541706,1247.5518715561466
73,74,767.732924403183,675.0159151193634
74,75,863.1940154440155,422.3173745173745
75,76,798.3521952002568,831.308451721647
76,77,837.7758881602651,600.9754269654825
77,78,854.6104704374885,92.26047958996888
78,79,868.2217712476662,502.28005519928564
79,80,843.3237899978034,933.734714798272
80,81,870.4970092773438,249.419677734375
81,82,898.5237638942124,1580.551552318896
82,83,952.9196128235052,1494.2301091508205
83,84,912.8196295859384,764.4906806653297
84,85,885.5981622194734,1375.159038699417
85,86,903.8796762412397,1240.4861316750569
86,87,969.9013514846602,1024.1054552628982
87,88,982.2025019546521,1115.385528466842
88,89,963.5534222222223,41.1872
89,90,996.1179512742227,878.7046544956072
90,91,970.3760625637539,685.3920435226114
91,92,969.0817790530847,1393.4535020216513
92,93,1024.1939950980393,518.0986111111112
93,94,1064.1880845378355,342.67854973885585
94,95,1025.9057976684142,263.43251701744776
95,96,1041.5823228240367,158.86968472109945
96,97,1037.7316095792387,1242.1175460356835
97,98,1103.0273290974508,1527.224603842915
98,99,1077.748796022992,914.9630262544664
99,100,1132.495062193743,647.4496042216359
100,101,1125.7018570744426,59.991007289948385
101,102,1121.6608364427861,1384.793610074627
102,103,1125.6846728454834,790.0285655000691
103,104,1139.3327034368726,1149.8485886382425
104,105,1154.5031142435666,1010.4768890345845
105,106,1144.8896453451553,413.2674160861305
106,107,1157.560553633218,1287.2780748663101
107,108,1161.8342074592074,499.092365967366
108,109,1176.3968518518518,209.8438888888889
