,label,centroid-0,centroid-1
0,1,23.510215150967277,89.7881034171036
1,2,56.69528854195707,239.57559706346993
2,3,70.2058648407264,380.4428401309914
3,4,87.65672532060842,476.8158862710011
4,5,66.60663944144382,552.980371492557
5,6,47.4552622557422,634.5260541652383
6,7,84.74335803361649,719.671516356407
7,8,31.87533838657282,996.6589063345966
8,9,59.82705149971704,1172.11013016412
9,10,48.784368975233576,1257.8419101290226
10,11,15.306213429924771,1404.439955419337
11,12,74.28691411541588,1533.0318341912762
12,13,116.77247354827959,851.984670499042
13,14,126.89917096123683,1100.930652027784
14,15,96.8965332858034,88.43026468229213
15,16,98.90377322715207,1349.4958285930982
16,17,144.84470790109975,971.9007877700648
17,18,161.51827090392894,1489.5948346918217
18,19,250.89281822684498,595.6508172362555
19,20,181.32433106199102,256.79350174505566
20,21,291.2057539540543,683.2212123380806
21,22,209.21658722592946,15.59485224022879
22,23,211.3054237024356,1228.9179830363396
23,24,230.77213601095391,93.96896394340484
24,25,239.51778419846568,746.7101723622596
25,26,253.21001428061408,520.0301677972153
26,27,229.295177383592,373.4120473022912
27,28,217.95990965556183,1370.5022586109542
28,29,232.57587163232964,1565.3571711568939
29,30,286.17908229611743,1088.0050157904514
30,31,260.32944649446495,863.049446494465
31,32,308.719123354387,950.6669964234077
32,33,349.18074728510953,1478.9087060555862
33,34,312.11283331144097,1373.7391304347825
34,35,372.91707679450275,1240.2050329649921
35,36,332.7821104840089,180.6971096288695
36,37,326.3807331326368,1568.650256773508
37,38,339.5237254209349,391.58059578476394
38,39,392.95448842249345,43.779970343332955
39,40,417.090136857008,810.903570866761
40,41,434.71514629948365,1003.4150889271372
41,42,397.25974499089256,512.8262295081968
42,43,437.37346864143353,1332.3340647284695
43,44,437.0152872957301,259.3515023721666
44,45,408.0008976660682,1118.2597845601435
45,46,470.67609141517727,396.432464107823
46,47,434.0543297746145,1573.7186239620403
47,48,532.8856762306455,907.8757977690216
48,49,479.5352071863228,616.2300782381918
49,50,489.6072874493927,121.77473268971245
50,51,500.52988855116513,1418.1777102330293
51,52,502.93640877783116,531.9306423193977
52,53,535.3812685027361,1201.6440297837983
53,54,511.88783894823337,1060.8251848808545
54,55,565.2028668427008,1483.2450396076952
55,56,550.5523428423907,663.3069575319479
56,57,579.5435660703981,829.1052510098095
57,58,574.4843574722672,762.3747974573103
58,59,626.2403190261308,265.9716654423339
59,60,606.3749900754268,1135.5812624057166
60,61,602.7324235408797,112.22005604971366
61,62,627.366116019977,567.8307721859393
62,63,635.8437094034176,364.14589787149
63,64,622.3199227184907,1542.7700875099442
64,65,686.3613376319615,473.36765914406726
65,66,631.4885931558936,1345.3623401313516
66,67,631.6735598227474,994.0219719350074
67,68,687.1065049614112,675.103638368247
68,69,655.6499923041404,36.14345082345698
69,70,677.987528132033,1252.9559264816205
70,71,724.8682579756713,1027.518590773468
71,72,750.4066930431916,1581.5168150346192
72,73,736.5267467734758,1430.1909212283044
73,74,768.4495634733365,905.6330816422841
74,75,785.3141825062355,775.4795734067258
75,76,807.529448233106,1175.9849437605171
76,77,806.7278055507671,44.84554387174625
77,78,808.8692979618246,1102.2485711204572
78,79,771.3822522676708,167.19861372582577
79,80,824.8035484700437,608.5867318076627
80,81,794.1895743145743,376.8365800865801
81,82,804.3238781329732,1283.1837760768422
82,83,877.6082645939086,317.8327252538071
83,84,841.8169432181459,1464.3910031968337
84,85,881.4394673123487,497.6797270526084
85,86,893.4947844912418,1009.6959259988191
86,87,938.9843673188477,189.31737292301642
87,88,929.7338714723735,883.2238908704086
88,89,913.1922732162066,745.3303155252779
89,90,959.9594574992748,75.53169422686393
90,91,967.1940865163368,1513.1248274275194
91,92,945.4822829964328,1329.1593935790725
92,93,1013.859505144537,679.717662910338
93,94,951.7112191170514,1126.5421223167275
94,95,1033.4144708972294,411.8781665678217
95,96,1091.4412716275144,600.131664087776
96,97,1077.19234980156,225.7876693581497
97,98,1071.2065630682757,508.48024466854025
98,99,1096.889469587457,333.58412098298675
99,100,1063.8581387535696,797.4529648916513
100,101,1057.102168714439,1275.1702811907314
101,102,1090.673583847448,988.6511497476164
102,103,1070.3383874076453,1105.3507227754578
103,104,1109.955631135503,1348.591713689418
104,105,1098.1892003638468,1539.8135284875548
105,106,1110.5228262763549,894.3225300575014
106,107,1082.9946228299277,29.4234137348287
107,108,1138.3484471377556,1440.103668434152
108,109,1146.789934105885,81.41251988184503
109,110,1147.7163524769837,1208.1689317550781
110,111,1148.4101226193582,704.099660840073
111,112,1172.2640741578114,416.1465068957721
112,113,1179.0376435559338,219.3290089323692
113,114,1178.9363817097415,1147.2927435387674
114,115,1184.6025554808339,787.2652992602556
115,116,1188.7748148148148,967.9952592592592
